team,match_rank_recent,date,side,home_team,away_team,opponent,team_scoreline,home_score,away_score,team_result,tournament,city,country,neutral,within_last_year,source_url
Canada,1,2026-06-05,home,Canada,Republic of Ireland,Republic of Ireland,1-1,1,1,D,Friendly,Montreal,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,2,2026-06-01,home,Canada,Uzbekistan,Uzbekistan,2-0,2,0,W,Friendly,Edmonton,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,3,2026-03-31,home,Canada,Tunisia,Tunisia,0-0,0,0,D,Friendly,Toronto,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,4,2026-03-28,home,Canada,Iceland,Iceland,2-2,2,2,D,Friendly,Toronto,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,5,2025-11-18,neutral,Canada,Venezuela,Venezuela,2-0,2,0,W,Friendly,Fort Lauderdale,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,6,2025-11-13,home,Canada,Ecuador,Ecuador,0-0,0,0,D,Friendly,Toronto,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,7,2025-10-14,neutral,Canada,Colombia,Colombia,0-0,0,0,D,Friendly,Harrison,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,8,2025-10-10,home,Canada,Australia,Australia,0-1,0,1,L,Friendly,Montreal,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,9,2025-09-09,away,Wales,Canada,Wales,1-0,0,1,W,Friendly,Cardiff,Wales,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,10,2025-09-05,away,Romania,Canada,Romania,3-0,0,3,W,Friendly,Bucharest,Romania,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,11,2025-06-29,neutral,Canada,Guatemala,Guatemala,1-1,1,1,D,Gold Cup,Minneapolis,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,12,2025-06-24,neutral,Canada,El Salvador,El Salvador,2-0,2,0,W,Gold Cup,Houston,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,13,2025-06-21,neutral,Curaçao,Canada,Curaçao,1-1,1,1,D,Gold Cup,Houston,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,14,2025-06-17,home,Canada,Honduras,Honduras,6-0,6,0,W,Gold Cup,Vancouver,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,15,2025-06-10,home,Canada,Ivory Coast,Ivory Coast,0-0,0,0,D,Canadian Shield,Toronto,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,16,2025-06-07,home,Canada,Ukraine,Ukraine,4-2,4,2,W,Canadian Shield,Toronto,Canada,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,17,2025-03-23,away,United States,Canada,United States,2-1,1,2,W,CONCACAF Nations League,Inglewood,United States,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,18,2025-03-20,neutral,Canada,Mexico,Mexico,0-2,0,2,L,CONCACAF Nations League,Inglewood,United States,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,19,2024-11-19,home,Canada,Suriname,Suriname,3-0,3,0,W,CONCACAF Nations League,Toronto,Canada,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Canada,20,2024-11-15,away,Suriname,Canada,Suriname,1-0,0,1,W,CONCACAF Nations League,Paramaribo,Suriname,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,1,2026-06-06,neutral,Bermuda,Cape Verde,Bermuda,0-3,3,0,L,Friendly,East Hartford,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,2,2026-05-31,neutral,Cape Verde,Serbia,Serbia,3-0,3,0,W,Friendly,Lisbon,Portugal,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,3,2026-03-30,neutral,Cape Verde,Finland,Finland,1-1,1,1,D,FIFA Series,Auckland,New Zealand,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,4,2026-03-27,neutral,Chile,Cape Verde,Chile,2-4,4,2,L,FIFA Series,Auckland,New Zealand,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,5,2025-11-17,neutral,Cape Verde,Egypt,Egypt,1-1,1,1,D,Al Ain International Cup,Al Ain,United Arab Emirates,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,6,2025-11-13,neutral,Iran,Cape Verde,Iran,0-0,0,0,D,Al Ain International Cup,Al Ain,United Arab Emirates,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,7,2025-10-13,home,Cape Verde,Eswatini,Eswatini,3-0,3,0,W,FIFA World Cup qualification,Praia,Cape Verde,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,8,2025-10-08,away,Libya,Cape Verde,Libya,3-3,3,3,D,FIFA World Cup qualification,Tripoli,Libya,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,9,2025-09-09,home,Cape Verde,Cameroon,Cameroon,1-0,1,0,W,FIFA World Cup qualification,Praia,Cape Verde,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,10,2025-09-04,away,Mauritius,Cape Verde,Mauritius,2-0,0,2,W,FIFA World Cup qualification,Saint Pierre,Mauritius,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,11,2025-06-08,away,Georgia,Cape Verde,Georgia,1-1,1,1,D,Friendly,Kutaisi,Georgia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,12,2025-06-03,away,Malaysia,Cape Verde,Malaysia,3-0,0,3,W,Friendly,Kuala Lumpur,Malaysia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,13,2025-05-29,away,Malaysia,Cape Verde,Malaysia,1-1,1,1,D,Friendly,Kuala Lumpur,Malaysia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,14,2025-03-25,away,Angola,Cape Verde,Angola,2-1,1,2,W,FIFA World Cup qualification,Luanda,Angola,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,15,2025-03-20,home,Cape Verde,Mauritius,Mauritius,1-0,1,0,W,FIFA World Cup qualification,Praia,Cape Verde,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,16,2024-11-19,away,Mauritania,Cape Verde,Mauritania,0-1,1,0,L,African Cup of Nations qualification,Nouakchott,Mauritania,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,17,2024-11-15,home,Cape Verde,Egypt,Egypt,1-1,1,1,D,African Cup of Nations qualification,Praia,Cape Verde,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,18,2024-10-15,away,Botswana,Cape Verde,Botswana,0-1,1,0,L,African Cup of Nations qualification,Francistown,Botswana,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,19,2024-10-10,home,Cape Verde,Botswana,Botswana,0-1,0,1,L,African Cup of Nations qualification,Praia,Cape Verde,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Cape Verde,20,2024-09-10,home,Cape Verde,Mauritania,Mauritania,2-0,2,0,W,African Cup of Nations qualification,Praia,Cape Verde,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,1,2026-06-07,neutral,Jordan,Colombia,Jordan,2-0,0,2,W,Friendly,San Diego,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,2,2026-06-01,home,Colombia,Costa Rica,Costa Rica,3-1,3,1,W,Friendly,Bogota,Colombia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,3,2026-03-29,neutral,Colombia,France,France,1-3,1,3,L,Friendly,Landover,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,4,2026-03-26,neutral,Colombia,Croatia,Croatia,1-2,1,2,L,Friendly,Orlando,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,5,2025-11-18,neutral,Colombia,Australia,Australia,3-0,3,0,W,Friendly,New York,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,6,2025-11-15,neutral,Colombia,New Zealand,New Zealand,2-1,2,1,W,Friendly,Fort Lauderdale,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,7,2025-10-14,neutral,Canada,Colombia,Canada,0-0,0,0,D,Friendly,Harrison,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,8,2025-10-11,neutral,Mexico,Colombia,Mexico,4-0,0,4,W,Friendly,Arlington,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,9,2025-09-09,away,Venezuela,Colombia,Venezuela,6-3,3,6,W,FIFA World Cup qualification,Maturín,Venezuela,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,10,2025-09-04,home,Colombia,Bolivia,Bolivia,3-0,3,0,W,FIFA World Cup qualification,Barranquilla,Colombia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,11,2025-06-10,away,Argentina,Colombia,Argentina,1-1,1,1,D,FIFA World Cup qualification,Buenos Aires,Argentina,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,12,2025-06-06,home,Colombia,Peru,Peru,0-0,0,0,D,FIFA World Cup qualification,Barranquilla,Colombia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,13,2025-03-25,home,Colombia,Paraguay,Paraguay,2-2,2,2,D,FIFA World Cup qualification,Barranquilla,Colombia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,14,2025-03-20,away,Brazil,Colombia,Brazil,1-2,2,1,L,FIFA World Cup qualification,Brasília,Brazil,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,15,2024-11-19,home,Colombia,Ecuador,Ecuador,0-1,0,1,L,FIFA World Cup qualification,Barranquilla,Colombia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,16,2024-11-15,away,Uruguay,Colombia,Uruguay,2-3,3,2,L,FIFA World Cup qualification,Montevideo,Uruguay,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,17,2024-10-15,home,Colombia,Chile,Chile,4-0,4,0,W,FIFA World Cup qualification,Barranquilla,Colombia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,18,2024-10-10,away,Bolivia,Colombia,Bolivia,0-1,1,0,L,FIFA World Cup qualification,El Alto,Bolivia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,19,2024-09-10,home,Colombia,Argentina,Argentina,2-1,2,1,W,FIFA World Cup qualification,Barranquilla,Colombia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Colombia,20,2024-09-06,away,Peru,Colombia,Peru,1-1,1,1,D,FIFA World Cup qualification,Lima,Peru,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,1,2026-06-07,home,Croatia,Slovenia,Slovenia,2-1,2,1,W,Friendly,Varaždin,Croatia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,2,2026-06-02,home,Croatia,Belgium,Belgium,0-2,0,2,L,Friendly,Rijeka,Croatia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,3,2026-03-31,neutral,Brazil,Croatia,Brazil,1-3,3,1,L,Friendly,Orlando,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,4,2026-03-26,neutral,Colombia,Croatia,Colombia,2-1,1,2,W,Friendly,Orlando,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,5,2025-11-17,away,Montenegro,Croatia,Montenegro,3-2,2,3,W,FIFA World Cup qualification,Podgorica,Montenegro,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,6,2025-11-14,home,Croatia,Faroe Islands,Faroe Islands,3-1,3,1,W,FIFA World Cup qualification,Rijeka,Croatia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,7,2025-10-12,home,Croatia,Gibraltar,Gibraltar,3-0,3,0,W,FIFA World Cup qualification,Varaždin,Croatia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,8,2025-10-09,away,Czech Republic,Croatia,Czech Republic,0-0,0,0,D,FIFA World Cup qualification,Prague,Czech Republic,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,9,2025-09-08,home,Croatia,Montenegro,Montenegro,4-0,4,0,W,FIFA World Cup qualification,Zagreb,Croatia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,10,2025-09-05,away,Faroe Islands,Croatia,Faroe Islands,1-0,0,1,W,FIFA World Cup qualification,Tórshavn,Faroe Islands,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,11,2025-06-09,home,Croatia,Czech Republic,Czech Republic,5-1,5,1,W,FIFA World Cup qualification,Osijek,Croatia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,12,2025-06-06,neutral,Gibraltar,Croatia,Gibraltar,7-0,0,7,W,FIFA World Cup qualification,Faro-Loulé,Portugal,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,13,2025-03-23,away,France,Croatia,France,0-2,2,0,L,UEFA Nations League,Paris,France,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,14,2025-03-20,home,Croatia,France,France,2-0,2,0,W,UEFA Nations League,Split,Croatia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,15,2024-11-18,home,Croatia,Portugal,Portugal,1-1,1,1,D,UEFA Nations League,Split,Croatia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,16,2024-11-15,away,Scotland,Croatia,Scotland,0-1,1,0,L,UEFA Nations League,Glasgow,Scotland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,17,2024-10-15,away,Poland,Croatia,Poland,3-3,3,3,D,UEFA Nations League,Warsaw,Poland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,18,2024-10-12,home,Croatia,Scotland,Scotland,2-1,2,1,W,UEFA Nations League,Zagreb,Croatia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,19,2024-09-08,home,Croatia,Poland,Poland,1-0,1,0,W,UEFA Nations League,Osijek,Croatia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Croatia,20,2024-09-05,away,Portugal,Croatia,Portugal,1-2,2,1,L,UEFA Nations League,Lisbon,Portugal,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,1,2026-06-06,home,Curaçao,Aruba,Aruba,4-0,4,0,W,Friendly,Willemstad,Curaçao,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,2,2026-05-30,away,Scotland,Curaçao,Scotland,1-4,4,1,L,Friendly,Glasgow,Scotland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,3,2026-03-31,away,Australia,Curaçao,Australia,1-5,5,1,L,FIFA Series,Melbourne,Australia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,4,2026-03-27,neutral,China,Curaçao,China,0-2,2,0,L,FIFA Series,Sydney,Australia,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,5,2025-11-18,away,Jamaica,Curaçao,Jamaica,0-0,0,0,D,FIFA World Cup qualification,Kingston,Jamaica,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,6,2025-11-13,away,Bermuda,Curaçao,Bermuda,7-0,0,7,W,FIFA World Cup qualification,Devonshire Parish,Bermuda,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,7,2025-10-14,home,Curaçao,Trinidad and Tobago,Trinidad and Tobago,1-1,1,1,D,FIFA World Cup qualification,Willemstad,Curaçao,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,8,2025-10-10,home,Curaçao,Jamaica,Jamaica,2-0,2,0,W,FIFA World Cup qualification,Willemstad,Curaçao,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,9,2025-09-09,home,Curaçao,Bermuda,Bermuda,3-2,3,2,W,FIFA World Cup qualification,Willemstad,Curaçao,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,10,2025-09-05,away,Trinidad and Tobago,Curaçao,Trinidad and Tobago,0-0,0,0,D,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,11,2025-06-24,neutral,Honduras,Curaçao,Honduras,1-2,2,1,L,Gold Cup,San Jose,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Curaçao,12,2025-06-21,neutral,Curaçao,Canada,Canada,1-1,1,1,D,Gold Cup,Houston,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
